Committee num,Barzel,Name,Symbol,Voters,Invalid,Avoda,Yemina,Yahadut Hatora,Meshutefet,Hayisraelim,Tzomet,Tziyonut Detit,Gimlaim,Calcalit,Brit Shutafut,Kvod Haadam,Gush Tanachi,Manhigut Hevratit,Halev Hayehudi,Ani veAta,Kahol Lavan,Yisrael Beytenu,Likud,Meretz,Kamah,Olam Hadash,Anahnu,Raam,Yesh Atid,Pirates,Atzmenu,Maan,Hetz,Daam,Habilti Efshari,Shema,Seder Hadash,Mishpat Tzedek,Rapeh,Hatikva Leshinui,Am Shalem,Democratit,Shas,Tikva Hadasha
3,1300,?????,1213,150,0,43,5,1,1,0,0,3,0,4,0,0,0,0,0,0,5,6,11,39,0,0,0,0,27,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3
2,930,???????,1079,223,0,39,8,5,2,0,0,3,0,1,0,0,0,0,0,0,17,4,57,25,0,0,0,0,25,0,0,0,0,0,0,0,0,0,3,0,0,0,19,15
3,1386,?????,1211,141,0,40,8,0,0,0,0,2,1,1,0,0,0,0,0,0,12,1,11,22,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
8,4115,???? ???,6800,269,1,3,7,1,0,0,0,9,0,1,0,0,0,0,0,0,7,29,136,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,1,0,0,0,37,12
8,4116,???? ???,6800,221,1,2,5,1,0,0,0,5,0,1,0,0,0,0,0,0,9,55,101,1,0,0,0,0,17,0,0,0,0,0,0,1,0,0,0,1,0,0,9,12
8,4117,???? ???,6800,282,0,2,8,1,0,0,0,5,0,0,0,0,0,0,0,0,8,42,153,2,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,25,10
8,4118,???? ???,6800,255,3,11,7,1,1,0,0,3,0,1,0,0,0,0,0,1,7,67,89,7,0,0,1,0,27,0,0,0,0,0,0,0,0,0,1,0,0,0,12,16
8,4119,???? ???,6800,202,5,3,2,4,0,0,0,5,0,1,0,0,0,0,0,0,3,33,101,6,0,0,2,1,8,0,1,1,0,0,0,0,1,0,3,0,0,0,17,5
8,4120,???? ???,6800,205,6,1,9,4,0,0,0,3,0,0,0,0,1,0,0,1,8,45,86,1,0,0,1,1,15,0,0,0,0,0,2,0,1,1,1,0,0,0,8,10
8,4121,???? ???,6800,271,1,1,11,4,0,0,0,23,1,2,0,0,0,0,0,1,11,29,128,1,0,1,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,31,12
8,4122,???? ???,6800,272,2,4,20,4,0,0,0,16,0,2,0,0,0,0,0,0,4,33,123,1,0,0,0,0,29,0,0,0,0,0,0,0,0,0,1,0,0,0,23,10
8,4123,???? ???,6800,258,2,4,14,2,1,0,0,15,0,7,0,0,0,0,0,0,10,39,91,4,0,0,0,0,22,0,0,0,0,0,0,0,0,0,1,0,0,0,32,14
8,4124,???? ???,6800,333,4,11,13,1,1,0,0,6,0,9,0,0,0,0,1,0,13,43,154,2,0,0,0,0,21,0,0,0,0,0,1,0,0,0,3,0,0,0,29,21
8,4125,???? ???,6800,287,1,11,7,3,0,0,0,21,0,1,0,0,0,0,0,0,10,27,140,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,43,5
8,4126,???? ???,6800,264,1,5,23,11,0,0,0,27,0,3,0,0,0,0,0,1,14,7,87,4,0,0,0,0,27,0,0,0,0,0,0,0,0,0,2,0,0,0,42,10
8,4127,???? ???,6800,237,1,7,35,13,0,0,0,27,0,0,0,0,0,0,0,0,15,5,76,2,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,24,14
8,4128,???? ???,6800,264,3,4,9,3,0,0,0,6,0,5,0,0,0,0,0,1,10,58,101,3,0,0,0,1,25,1,0,0,0,0,1,0,0,0,4,0,0,0,14,15
8,4129,???? ???,6800,407,2,10,31,1,1,0,0,13,0,3,0,0,0,0,0,0,25,31,193,4,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,45,23
8,4130,???? ???,6800,280,5,9,13,1,1,0,0,12,0,5,0,0,0,0,0,0,10,57,105,1,0,0,0,0,22,0,0,0,0,0,0,0,0,0,1,0,0,0,16,22
8,4131,???? ???,6800,354,1,15,23,4,0,0,0,16,0,0,0,0,0,0,0,0,30,36,155,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,2,0,0,0,29,24
8,4132,???? ???,6800,367,2,11,34,1,0,0,0,15,0,1,0,0,0,0,0,0,19,42,156,0,0,0,0,0,45,0,0,0,0,1,0,0,0,0,5,0,0,0,20,15
8,4133,???? ???,6800,346,3,5,17,5,1,0,0,18,0,2,0,0,0,0,0,0,21,46,142,3,0,0,0,0,39,0,1,0,0,0,0,0,0,0,3,0,0,0,24,16
8,4134,???? ???,6800,316,2,12,19,2,0,0,0,4,0,3,0,0,0,0,0,0,17,61,120,9,0,0,0,0,40,0,0,0,0,0,0,0,0,0,2,0,0,0,13,12
8,4135,???? ???,6800,377,3,14,29,2,0,0,0,25,0,4,0,0,0,0,0,1,28,15,146,4,0,0,0,0,34,0,0,0,0,0,0,0,0,0,1,0,0,0,44,27
8,4136,???? ???,6800,253,8,5,6,1,0,0,0,3,0,2,0,0,0,0,0,2,5,42,123,1,0,0,0,0,18,0,0,0,0,0,0,0,0,0,2,0,0,0,33,2
8,4137,???? ???,6800,229,1,9,12,1,1,1,1,10,0,4,0,0,0,0,0,0,12,19,109,8,0,0,0,0,17,0,0,0,0,0,0,0,0,0,1,0,0,0,6,17
8,4138,???? ???,6800,229,1,7,8,2,1,0,0,8,0,1,0,0,0,0,0,0,7,43,109,1,0,0,0,0,26,0,0,0,0,0,0,0,0,0,2,0,0,0,9,4
8,4139,???? ???,6800,405,1,17,18,15,0,0,0,33,1,1,0,0,0,0,0,0,28,20,151,3,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,58,15
8,4140,???? ???,6800,422,0,13,36,1,0,0,0,15,0,3,0,0,0,0,0,0,22,12,196,7,0,0,0,0,57,0,0,0,0,0,0,0,0,0,1,0,0,0,19,40
8,4141,???? ???,6800,440,1,13,45,1,0,0,0,26,0,4,0,0,0,0,0,0,20,16,190,7,0,0,0,0,52,0,0,0,0,0,0,0,0,0,6,1,0,0,26,32
8,4142,???? ???,6800,409,3,8,42,7,0,0,0,41,0,3,0,0,0,0,0,0,18,24,144,7,0,0,0,0,47,0,0,0,0,0,0,0,0,0,3,0,0,0,40,22
8,4143,???? ???,6800,401,1,4,51,41,1,0,0,45,0,2,0,0,0,0,0,0,11,12,122,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,2,0,0,0,76,17
8,4144,???? ???,6800,386,1,6,28,14,0,0,0,23,0,2,0,0,0,0,0,0,10,3,173,4,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,78,21
8,4145,???? ???,6800,359,2,7,29,9,0,0,0,30,2,4,0,0,0,0,0,0,13,40,135,3,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,28,17
8,4146,???? ???,6800,381,2,2,16,25,0,0,0,34,0,5,0,0,0,0,0,0,18,10,171,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,51,22
8,4147,???? ???,6800,388,5,10,21,19,0,0,0,19,0,4,0,0,0,0,0,0,11,31,154,1,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,51,30
8,4148,???? ???,6800,288,1,5,16,0,0,0,0,5,1,6,0,0,0,0,0,0,13,17,161,2,0,0,0,0,28,0,0,0,0,0,0,0,0,0,1,1,0,0,17,14
8,4149,???? ???,6800,334,1,8,27,1,1,0,0,14,0,3,0,0,0,0,0,0,15,6,172,4,1,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,29,23
8,4150,???? ???,6800,309,1,10,11,4,0,0,0,3,0,5,0,0,0,0,0,0,25,23,160,3,0,0,0,0,32,0,0,0,0,0,0,0,0,0,1,0,0,0,17,14
8,4151,???? ???,6800,316,1,5,22,0,0,0,0,8,0,6,0,0,0,0,0,0,20,6,162,6,0,0,0,0,29,0,0,0,0,0,0,0,0,0,5,1,0,0,21,24
8,4152,???? ???,6800,310,1,16,16,0,0,0,0,4,0,2,0,0,0,0,0,0,23,23,138,3,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,10,21
8,4153,???? ???,6800,328,2,5,16,11,0,0,0,13,0,1,0,0,0,0,0,0,15,7,175,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,1,0,0,0,46,14
8,4154,???? ???,6800,336,4,12,11,5,0,0,0,22,0,3,0,0,0,0,0,0,13,15,160,2,0,0,0,0,30,0,0,0,0,0,0,0,0,0,2,0,0,0,34,23
8,4155,???? ???,6800,334,2,6,19,6,0,0,0,9,0,1,0,0,0,0,0,0,14,13,150,2,0,0,0,0,36,0,0,0,0,0,0,0,0,0,1,0,0,0,60,15
8,4156,???? ???,6800,294,3,9,25,15,0,0,0,14,0,0,0,0,0,0,0,0,9,14,121,2,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,26,21
8,4157,???? ???,6800,252,2,4,16,3,0,0,0,18,0,4,0,0,0,0,0,0,7,4,142,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,1,0,1,0,10,16
8,4158,???? ???,6800,252,1,2,11,0,0,0,0,31,0,1,0,0,0,0,0,0,10,4,138,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,18,13
8,4159,???? ???,6800,292,6,8,12,2,0,0,0,6,0,5,0,0,0,0,1,1,22,39,127,1,0,0,0,0,29,0,0,0,1,0,1,0,0,0,1,0,0,0,18,12
8,4160,???? ???,6800,443,6,8,29,6,0,0,0,19,0,5,0,0,0,0,0,0,20,23,220,2,0,0,0,0,43,0,0,0,0,0,0,0,1,0,3,0,0,0,41,17
8,4161,???? ???,6800,204,7,3,8,2,0,0,0,10,0,0,0,0,0,0,0,0,14,33,86,2,0,0,0,0,12,1,0,0,0,0,0,0,0,3,1,0,0,0,17,5
8,4162,???? ???,6800,256,7,5,5,0,0,0,0,1,0,1,0,0,0,0,0,1,12,56,124,0,0,0,1,0,19,0,0,0,0,0,0,0,0,0,1,0,1,0,5,17
8,4163,???? ???,6800,321,5,8,10,1,0,0,0,0,0,3,0,0,0,0,0,0,18,36,164,3,0,0,0,0,23,1,0,0,0,0,0,0,0,1,1,0,0,0,25,22
8,4164,???? ???,6800,246,4,4,21,1,0,0,0,7,0,5,0,0,0,0,0,0,11,15,120,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,3,0,0,0,14,14
8,4165,???? ???,6800,258,2,4,16,2,0,0,0,9,0,1,0,0,0,0,0,0,15,10,106,2,0,0,0,0,38,0,0,0,0,0,0,0,0,0,2,1,0,0,24,26
8,4166,???? ???,6800,303,3,7,22,2,1,0,0,9,0,2,0,0,0,0,0,0,14,9,173,4,0,0,0,0,30,0,0,0,0,0,0,0,0,0,1,0,0,0,13,13
8,4167,???? ???,6800,314,1,7,25,1,0,0,0,14,0,2,0,0,0,0,0,1,15,7,150,5,0,0,0,0,35,0,1,0,0,0,0,0,0,0,0,1,0,0,32,17
8,4168,???? ???,6800,309,1,10,30,2,1,0,0,6,0,5,0,0,0,0,0,0,25,14,143,4,1,0,0,0,37,0,1,0,0,0,0,0,0,0,0,0,0,0,19,10
8,4169,???? ???,6800,429,0,12,37,5,0,0,0,20,0,5,0,0,0,0,0,0,22,13,215,1,0,0,0,0,40,0,0,0,0,0,0,0,0,0,1,1,0,0,34,23
8,4170,???? ???,6800,347,1,3,17,46,0,0,0,55,0,4,0,0,0,0,0,0,3,5,91,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,109,3
8,4171,???? ???,6800,285,3,4,10,0,0,0,0,4,0,2,0,0,0,0,0,1,13,56,126,2,0,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,25,17
8,4172,???? ???,6800,254,6,4,12,4,0,0,0,15,0,4,1,0,0,0,0,0,9,57,90,0,0,0,0,1,24,0,0,0,0,0,0,1,0,0,0,0,0,0,17,9
8,4173,???? ???,6800,293,3,3,10,1,0,0,0,8,0,2,0,0,0,0,0,0,5,35,133,1,0,0,0,0,33,0,0,0,0,0,0,0,0,0,5,0,0,0,41,13
8,4174,???? ???,6800,423,5,12,25,0,0,0,0,10,0,2,0,0,0,0,0,0,16,11,245,1,0,0,0,0,31,0,0,0,0,0,0,0,0,0,4,0,0,0,34,27
8,4175,???? ???,6800,320,0,10,37,6,0,0,0,12,0,2,0,0,0,0,0,0,21,7,150,4,0,0,0,0,30,0,0,0,0,0,0,0,0,0,1,0,0,0,25,15
8,4176,???? ???,6800,309,2,7,21,11,0,0,1,15,1,0,0,0,0,0,0,0,30,15,124,2,0,0,0,0,32,0,0,0,0,0,0,0,0,0,1,0,0,0,17,30
8,4177,???? ???,6800,298,1,13,24,9,0,0,0,12,0,2,0,0,0,0,0,0,26,12,111,2,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,21,20
8,4178,???? ???,6800,357,1,12,28,2,0,0,0,19,0,1,0,0,0,0,0,0,14,10,187,1,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,31,24
8,4179,???? ???,6800,345,0,8,12,4,0,0,0,11,0,1,0,0,0,0,0,0,26,21,161,3,0,0,0,0,60,0,0,0,0,0,0,0,0,0,2,0,0,0,15,21
8,4180,???? ???,6800,367,5,10,33,4,0,0,0,12,0,1,0,0,0,0,0,0,25,13,184,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,1,0,0,0,12,18
8,4181,???? ???,6800,367,0,10,28,2,0,0,0,16,0,3,0,0,0,0,0,0,25,26,144,4,0,0,0,0,64,0,0,0,0,0,0,0,0,0,1,0,0,0,16,28
8,4182,???? ???,6800,385,1,10,23,23,0,0,0,40,0,2,0,0,0,0,0,0,14,28,130,1,0,1,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,68,13
8,4183,???? ???,6800,377,0,8,25,20,0,0,0,25,0,1,0,0,0,0,0,0,19,9,144,4,0,0,0,0,46,0,0,0,0,0,0,0,0,0,2,1,0,0,55,18
8,4184,???? ???,6800,408,0,10,30,15,0,0,0,27,0,6,0,0,0,0,0,0,26,20,141,4,0,0,0,1,41,0,0,0,0,0,0,0,0,0,2,0,0,0,49,36
8,4185,???? ???,6800,463,1,20,34,0,0,0,0,9,0,9,0,0,0,0,0,0,50,24,140,12,0,0,0,0,102,0,0,0,0,0,0,0,0,0,2,0,0,0,3,57
8,4186,???? ???,6800,368,2,18,27,4,0,0,0,4,0,2,0,0,0,0,0,0,37,16,113,5,0,0,0,0,100,0,0,0,1,0,0,0,0,0,3,0,0,0,2,34
8,4187,???? ???,6800,417,1,11,27,7,0,0,0,32,0,0,0,0,0,0,0,0,17,21,206,2,0,0,0,0,29,0,0,0,0,0,0,0,0,0,3,0,0,0,44,17
8,4188,???? ???,6800,405,1,11,27,11,0,0,0,18,0,3,0,0,0,0,0,0,19,19,193,3,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,40,22
8,4189,???? ???,6800,434,0,11,15,12,0,0,0,29,0,7,0,0,0,0,0,0,24,23,162,6,1,0,0,0,58,0,0,0,0,0,0,0,0,0,4,1,0,0,58,23
8,4190,???? ???,6800,445,0,30,41,1,0,0,0,3,0,2,0,0,0,0,0,0,49,13,123,4,0,0,0,0,124,0,1,0,0,0,0,0,0,0,1,0,0,0,10,43
8,4191,???? ???,6800,408,2,12,33,26,0,0,0,34,0,3,0,0,0,0,0,0,9,12,132,3,0,0,0,0,29,0,0,0,0,0,0,0,0,0,1,0,0,0,88,24
8,4192,???? ???,6800,451,0,15,45,0,0,0,0,10,0,2,0,0,0,0,0,0,51,20,176,4,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,44
8,4193,???? ???,6800,448,1,17,39,1,0,0,0,6,0,9,0,0,0,0,0,0,48,15,136,9,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,2,43
8,4194,???? ???,6800,445,3,16,38,0,0,0,0,5,0,1,0,0,0,0,0,0,64,14,156,8,0,0,0,0,99,0,0,0,0,0,0,0,0,0,1,0,0,0,3,37
8,4195,???? ???,6800,441,1,27,30,1,0,0,0,8,0,1,0,0,0,0,0,0,48,12,157,9,0,0,0,0,106,0,0,0,0,0,0,0,0,0,2,0,0,0,4,35
8,4196,???? ???,6800,456,1,16,38,3,0,0,0,6,0,7,0,0,0,0,0,1,63,19,131,5,0,0,0,0,124,0,0,0,0,0,0,0,0,0,1,0,0,0,0,41
8,4197,???? ???,6800,323,7,7,20,0,1,0,0,3,0,2,0,0,0,0,0,0,24,15,147,1,0,0,0,0,51,0,0,0,0,0,0,0,0,0,2,0,0,0,14,29
8,4198,???? ???,6800,420,1,5,33,64,0,0,0,58,0,0,0,0,0,0,0,0,8,19,116,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,2,0,0,0,72,16
8,4199,???? ???,6800,418,1,21,38,0,0,0,0,4,0,9,0,0,0,0,0,0,47,17,132,3,0,0,0,0,106,0,0,0,0,0,0,0,0,0,2,0,0,0,4,34
8,4200,???? ???,6800,403,1,10,36,5,0,1,0,9,0,2,0,0,0,0,0,0,20,13,176,3,0,0,0,0,46,0,0,0,0,0,0,0,0,0,1,0,0,0,44,36
8,4201,???? ???,6800,435,2,17,41,0,0,0,0,8,0,4,0,0,0,0,0,0,58,14,121,12,0,0,0,0,101,0,0,0,0,0,0,0,0,1,1,0,0,0,3,52
8,4049,???? ??????,9500,397,2,17,40,9,0,0,0,8,1,8,0,0,0,0,1,1,16,29,168,8,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,16,22
8,4050,???? ??????,9500,403,2,16,22,6,0,0,0,6,0,1,0,0,0,0,0,1,23,57,149,8,0,0,0,0,79,1,0,0,0,0,0,0,0,0,3,0,0,0,8,21
8,4051,???? ??????,9500,395,3,22,28,7,0,0,0,9,0,2,0,0,0,0,0,0,26,55,132,7,0,0,0,0,70,0,1,0,0,0,0,0,0,0,2,0,0,0,11,20
8,4052,???? ??????,9500,415,1,15,30,2,0,0,0,7,2,4,0,0,0,1,0,0,26,48,124,11,0,0,0,0,89,0,0,0,0,1,1,0,0,0,4,0,0,0,7,42
8,4053,???? ??????,9500,364,3,12,27,5,0,0,0,9,1,4,0,0,0,0,0,0,13,18,166,2,0,0,0,0,44,0,0,0,0,0,0,0,0,0,3,0,0,0,30,27
8,4054,???? ??????,9500,235,0,9,13,3,0,0,0,5,0,4,0,0,0,0,0,0,10,14,100,6,0,0,0,1,26,0,0,0,0,0,0,0,0,0,1,0,0,0,19,24
8,4055,???? ??????,9500,264,5,10,10,0,1,0,0,11,0,5,0,0,0,0,0,0,13,14,109,5,0,0,0,0,33,0,0,0,0,0,0,0,0,0,4,0,0,0,23,21
8,4056,???? ??????,9500,229,0,9,16,1,0,0,0,3,0,3,0,0,0,0,0,0,11,22,68,4,1,0,0,0,46,0,0,0,0,0,0,0,0,0,3,0,0,0,22,20
8,4057,???? ??????,9500,426,5,19,28,0,0,0,0,5,0,3,0,0,0,0,0,0,25,19,160,8,0,0,0,0,89,0,0,0,0,0,0,0,0,0,2,0,0,0,28,35
8,4058,???? ??????,9500,411,0,24,21,0,0,0,0,5,0,7,0,0,0,0,0,0,28,34,127,9,0,0,0,0,117,0,0,0,0,0,0,0,0,0,2,0,0,0,3,34
8,4059,???? ??????,9500,426,1,22,24,1,1,0,0,8,1,1,0,0,0,0,0,1,31,37,140,11,1,0,0,0,96,0,0,0,0,0,0,0,0,0,1,0,0,0,14,35
8,4060,???? ??????,9500,410,2,19,20,4,1,0,0,5,0,2,0,0,0,0,0,0,46,32,100,13,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,8,42
8,4061,???? ??????,9500,408,1,25,25,1,0,0,0,2,0,1,0,0,0,0,0,0,49,35,92,5,0,0,0,0,130,0,0,0,0,0,0,0,0,0,3,0,0,0,5,34
8,4062,???? ??????,9500,332,2,25,23,0,0,0,0,10,0,7,1,0,0,0,0,0,39,19,100,12,0,0,0,0,60,0,0,0,0,0,0,0,0,0,1,0,0,0,6,27
8,4063,???? ??????,9500,380,0,34,27,4,0,0,0,6,0,1,0,0,0,0,0,0,45,14,105,11,0,0,0,0,104,1,0,0,0,0,0,0,0,0,1,0,0,0,10,17
8,4064,???? ??????,9500,294,0,16,19,1,0,0,0,3,0,4,0,0,0,0,0,0,32,18,69,8,0,0,0,0,81,0,0,0,0,0,0,0,0,0,4,0,0,0,3,36
8,4065,???? ??????,9500,292,4,8,11,0,0,0,0,8,0,4,0,0,0,0,0,1,25,27,133,1,1,0,0,0,32,1,0,0,0,0,0,0,0,1,2,2,1,0,14,16
8,4066,???? ??????,9500,284,5,2,12,1,0,0,0,3,0,3,0,0,0,0,0,2,16,38,113,7,0,0,0,0,48,0,0,0,0,0,1,1,1,1,1,1,0,0,11,17
8,4067,???? ??????,9500,271,3,12,16,0,0,0,0,3,0,5,0,0,0,0,0,0,17,47,94,8,1,0,0,0,39,0,0,0,0,0,0,0,0,0,4,0,1,0,9,12
8,4068,???? ??????,9500,190,2,2,9,6,0,0,0,2,0,2,0,0,0,0,0,0,6,50,83,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7
8,4069,???? ??????,9500,300,2,7,13,12,1,0,0,8,0,0,0,0,0,0,0,1,12,53,103,2,0,0,0,0,43,0,0,0,1,0,0,0,0,0,0,0,0,0,20,22
8,4070,???? ??????,9500,353,0,12,14,0,0,0,0,4,0,4,0,0,0,0,0,0,33,40,109,9,0,0,0,0,84,0,0,0,0,0,0,0,0,0,3,0,0,0,9,32
8,4071,???? ??????,9500,386,1,20,31,0,0,0,0,8,0,6,0,0,0,0,0,0,37,33,111,10,0,0,0,0,89,0,0,0,1,0,0,0,0,0,3,0,0,0,6,30
8,4072,???? ??????,9500,323,0,13,20,1,0,0,0,10,0,3,0,0,0,0,0,0,24,26,137,4,0,0,0,0,51,1,0,0,0,0,0,0,0,0,4,0,0,0,3,26
8,4073,???? ??????,9500,274,2,5,7,16,0,0,0,5,0,0,0,0,0,0,0,0,9,48,139,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,2,0,1,0,11,9
8,4074,???? ??????,9500,274,8,2,7,11,0,0,0,2,0,0,0,0,1,0,0,0,23,50,125,1,0,1,0,1,16,0,0,0,0,0,1,0,0,0,0,0,0,0,18,7
8,4075,???? ??????,9500,278,1,2,4,12,0,0,0,2,0,1,0,0,0,1,1,1,10,66,125,2,0,0,0,0,23,0,0,0,0,0,0,0,0,0,1,1,0,0,8,17
8,4076,???? ??????,9500,257,0,3,7,5,0,0,0,4,0,1,0,0,0,0,0,1,11,50,126,2,0,0,0,0,20,0,0,0,0,0,0,0,0,1,1,0,1,0,12,12
8,4077,???? ??????,9500,265,6,2,6,8,0,0,0,1,0,0,0,0,0,0,0,0,12,64,115,4,0,2,0,0,28,0,0,0,0,0,0,0,0,0,2,0,0,0,6,9
8,4078,???? ??????,9500,256,9,6,10,19,0,1,0,4,0,0,0,0,0,0,0,1,18,37,87,2,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14
8,4079,???? ??????,9500,347,1,26,22,0,0,0,0,8,0,9,0,0,0,0,0,0,22,50,65,6,0,0,0,0,105,0,0,0,0,0,0,0,0,0,1,0,0,0,3,29
8,4080,???? ??????,9500,325,0,17,14,1,1,0,0,2,0,6,0,0,0,0,0,0,29,27,118,3,0,0,0,0,64,0,0,1,0,0,0,0,0,0,0,0,0,0,5,37
8,4081,???? ??????,9500,375,0,19,30,0,0,0,0,2,0,7,0,0,1,0,0,0,35,35,94,11,0,0,0,0,102,0,0,0,0,0,0,0,0,0,1,0,0,0,3,35
8,4082,???? ??????,9500,349,2,16,17,5,0,0,0,4,0,6,0,0,0,0,0,0,36,27,83,9,0,0,0,0,89,0,0,0,0,0,0,0,0,0,3,0,0,0,6,46
8,4083,???? ??????,9500,345,0,19,26,1,1,0,0,0,0,2,0,0,0,0,0,0,32,24,65,12,0,0,0,0,106,0,0,0,0,0,0,0,0,0,2,0,0,0,13,42
8,4084,???? ??????,9500,268,0,19,14,0,0,0,0,2,0,1,0,0,0,0,0,0,36,24,63,10,0,0,0,0,72,0,1,0,0,0,1,0,0,0,1,1,0,0,4,19
8,4085,???? ??????,9500,330,0,21,23,0,0,0,0,7,0,0,0,0,0,0,0,1,26,12,126,8,0,0,0,0,63,0,0,0,0,0,0,0,0,1,1,0,0,0,14,27
8,4086,???? ??????,9500,358,0,23,22,0,0,1,0,2,0,7,0,0,0,0,0,1,50,29,69,22,0,0,0,0,98,0,0,0,0,0,0,0,0,0,1,0,0,0,5,28
8,4087,???? ??????,9500,344,2,29,22,1,0,0,0,5,0,4,0,0,0,0,0,0,40,14,110,13,0,0,0,0,75,0,0,0,0,0,0,0,0,1,1,1,0,0,6,20
8,4088,???? ??????,9500,289,1,18,14,1,1,0,0,4,0,1,0,0,0,0,0,0,32,18,91,9,0,0,0,0,69,0,0,0,0,0,0,0,0,0,4,0,0,0,7,19
8,4089,???? ??????,9500,346,0,30,17,0,1,0,0,5,0,4,0,0,0,0,0,0,39,21,76,10,0,0,0,0,104,0,0,0,0,0,0,0,0,0,1,0,0,0,1,37
8,4090,???? ??????,9500,299,1,10,26,0,0,0,0,3,0,0,0,0,0,0,0,0,26,22,115,3,0,0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,6,26
8,4091,???? ??????,9500,320,3,14,20,1,0,0,0,5,0,4,0,0,0,0,0,0,28,29,94,5,0,0,0,0,66,0,0,0,0,0,0,0,0,0,2,0,0,0,13,36
8,4092,???? ??????,9500,329,4,15,22,2,0,0,0,8,0,3,0,0,0,0,0,0,31,36,96,5,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30
8,4093,???? ??????,9500,315,1,20,24,1,0,0,0,4,0,2,0,0,0,0,0,1,16,43,75,11,0,0,0,0,76,0,0,0,0,0,0,0,0,0,2,1,0,0,4,34
8,4094,???? ??????,9500,307,3,13,16,0,0,0,0,1,0,5,0,0,0,0,0,0,21,33,103,7,0,0,0,0,73,1,0,0,0,0,0,0,0,0,2,1,0,0,12,16
8,4095,???? ??????,9500,469,3,30,27,2,0,1,0,8,0,1,0,0,0,0,0,0,60,17,141,10,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,0,0,0,19,49
8,4096,???? ??????,9500,452,1,22,17,0,1,0,0,6,0,3,0,0,0,0,0,0,47,14,148,14,0,0,0,0,132,0,0,0,0,0,0,0,0,0,1,0,0,0,17,29
8,4097,???? ??????,9500,399,3,27,20,1,0,0,0,6,0,3,0,0,0,0,0,0,60,11,82,13,0,0,0,0,123,0,0,0,0,0,0,0,0,0,1,0,0,0,20,29
8,4098,???? ??????,9500,248,0,16,22,0,0,0,0,0,0,3,0,1,0,0,0,0,24,18,62,5,0,0,0,0,67,0,0,0,0,0,0,0,0,0,1,0,0,0,6,23
8,4099,???? ??????,9500,302,1,3,12,3,0,0,0,1,0,4,0,0,0,0,0,0,11,75,106,3,0,0,0,0,46,0,0,0,0,0,0,0,0,0,1,0,0,0,14,22
8,4100,???? ??????,9500,220,6,2,9,3,0,0,0,2,0,1,0,0,0,0,0,1,14,26,122,1,0,1,0,0,14,0,1,0,0,0,1,0,0,0,0,0,0,0,8,8
8,4101,???? ??????,9500,335,0,15,17,9,0,0,0,9,0,3,0,0,0,0,0,1,25,25,126,12,0,0,0,0,51,0,0,0,0,0,0,0,0,0,1,0,0,0,15,26
